Year,Employer,Role,Count Male,Count Female,Min Salary,Max Salary,Median Male Salary,Median Female Salary
1970,Stream Data Inc (SDI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Stream Data Inc (SDI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Stream Data Inc (SDI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Cloud Net LLC (CNL),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Cloud Net LLC (CNL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Cloud Net LLC (CNL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Cloud Net LLC (CNL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Cloud Net LLC (CNL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Cyber Digital Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Cyber Digital Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Cyber Digital Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Cyber Digital Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Cyber Digital Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Computer Operator,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Software Developer,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Database Administrator,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Network Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),IT Technician,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Software Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Administration (DA),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Space Laboratory (SL),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Space Laboratory (SL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Space Laboratory (SL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Space Laboratory (SL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Space Laboratory (SL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Security Innovation Corp (SIC),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Security Innovation Corp (SIC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Security Innovation Corp (SIC),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Security Innovation Corp (SIC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Security Innovation Corp (SIC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Advanced,Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Department Advanced,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Department Advanced,Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Department Advanced,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Advanced,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Net System Inc (NSI),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Net System Inc (NSI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Net System Inc (NSI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Net System Inc (NSI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Net System Inc (NSI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Institute Agency,Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Institute Agency,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Institute Agency,Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Institute Agency,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Institute Agency,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Group Technologies Inc (GTI),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Group Technologies Inc (GTI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Group Technologies Inc (GTI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Group Technologies Inc (GTI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Group Technologies Inc (GTI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Mobile Solutions Corp (MSC),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Mobile Solutions Corp (MSC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Mobile Solutions Corp (MSC),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Mobile Solutions Corp (MSC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Mobile Solutions Corp (MSC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Computer Operator,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Software Developer,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Database Administrator,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Network Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),IT Technician,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Software Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Department Laboratory (DL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Computer Operator,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Systems Analyst,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Software Developer,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Database Administrator,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Network Engineer,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,IT Technician,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Software Engineer,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Code AI Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1970,Innovation Security LLC (ISL),Web Developer,0,0,0.0,0.0,0.0,0.0
1970,Innovation Security LLC (ISL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1970,Innovation Security LLC (ISL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1970,Innovation Security LLC (ISL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1970,Innovation Security LLC (ISL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Computer Operator,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Software Developer,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Database Administrator,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Network Engineer,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),IT Technician,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Software Engineer,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Stream Data Inc (SDI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Cloud Net LLC (CNL),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Cloud Net LLC (CNL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Cloud Net LLC (CNL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Cloud Net LLC (CNL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Cloud Net LLC (CNL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Cyber Digital Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Cyber Digital Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Cyber Digital Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Cyber Digital Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Cyber Digital Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Computer Operator,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Software Developer,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Database Administrator,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Network Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),IT Technician,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Software Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Administration (DA),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Space Laboratory (SL),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Space Laboratory (SL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Space Laboratory (SL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Space Laboratory (SL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Space Laboratory (SL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Security Innovation Corp (SIC),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Security Innovation Corp (SIC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Security Innovation Corp (SIC),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Security Innovation Corp (SIC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Security Innovation Corp (SIC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Advanced,Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Department Advanced,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Department Advanced,Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Department Advanced,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Advanced,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Net System Inc (NSI),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Net System Inc (NSI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Net System Inc (NSI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Net System Inc (NSI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Net System Inc (NSI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Institute Agency,Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Institute Agency,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Institute Agency,Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Institute Agency,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Institute Agency,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Group Technologies Inc (GTI),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Group Technologies Inc (GTI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Group Technologies Inc (GTI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Group Technologies Inc (GTI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Group Technologies Inc (GTI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Mobile Solutions Corp (MSC),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Mobile Solutions Corp (MSC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Mobile Solutions Corp (MSC),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Mobile Solutions Corp (MSC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Mobile Solutions Corp (MSC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Computer Operator,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Software Developer,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Database Administrator,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Network Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),IT Technician,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Software Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Department Laboratory (DL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Computer Operator,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Systems Analyst,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Software Developer,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Database Administrator,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Network Engineer,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,IT Technician,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Software Engineer,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Code AI Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1972,Innovation Security LLC (ISL),Web Developer,0,0,0.0,0.0,0.0,0.0
1972,Innovation Security LLC (ISL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1972,Innovation Security LLC (ISL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1972,Innovation Security LLC (ISL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1972,Innovation Security LLC (ISL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Computer Operator,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Software Developer,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Database Administrator,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Network Engineer,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),IT Technician,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Software Engineer,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Stream Data Inc (SDI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Cloud Net LLC (CNL),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Cloud Net LLC (CNL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Cloud Net LLC (CNL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Cloud Net LLC (CNL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Cloud Net LLC (CNL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Cyber Digital Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Cyber Digital Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Cyber Digital Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Cyber Digital Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Cyber Digital Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Computer Operator,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Software Developer,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Database Administrator,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Network Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),IT Technician,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Software Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Administration (DA),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Space Laboratory (SL),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Space Laboratory (SL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Space Laboratory (SL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Space Laboratory (SL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Space Laboratory (SL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Security Innovation Corp (SIC),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Security Innovation Corp (SIC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Security Innovation Corp (SIC),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Security Innovation Corp (SIC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Security Innovation Corp (SIC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Advanced,Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Department Advanced,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Department Advanced,Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Department Advanced,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Advanced,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Net System Inc (NSI),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Net System Inc (NSI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Net System Inc (NSI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Net System Inc (NSI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Net System Inc (NSI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Institute Agency,Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Institute Agency,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Institute Agency,Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Institute Agency,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Institute Agency,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Group Technologies Inc (GTI),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Group Technologies Inc (GTI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Group Technologies Inc (GTI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Group Technologies Inc (GTI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Group Technologies Inc (GTI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Mobile Solutions Corp (MSC),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Mobile Solutions Corp (MSC),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Mobile Solutions Corp (MSC),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Mobile Solutions Corp (MSC),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Mobile Solutions Corp (MSC),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Computer Operator,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Software Developer,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Database Administrator,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Network Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),IT Technician,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Software Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Department Laboratory (DL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Computer Operator,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Systems Analyst,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Software Developer,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Database Administrator,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Network Engineer,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,IT Technician,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Software Engineer,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Code AI Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1974,Innovation Security LLC (ISL),Web Developer,0,0,0.0,0.0,0.0,0.0
1974,Innovation Security LLC (ISL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1974,Innovation Security LLC (ISL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1974,Innovation Security LLC (ISL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1974,Innovation Security LLC (ISL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Computer Operator,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Systems Analyst,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Software Developer,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Database Administrator,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Network Engineer,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),IT Technician,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Software Engineer,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Web Developer,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Data Scientist,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1976,Stream Data Inc (SDI),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1976,Cloud Net LLC (CNL),Web Developer,0,0,0.0,0.0,0.0,0.0
1976,Cloud Net LLC (CNL),Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1976,Cloud Net LLC (CNL),Data Scientist,0,0,0.0,0.0,0.0,0.0
1976,Cloud Net LLC (CNL),Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1976,Cloud Net LLC (CNL),DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1976,Cyber Digital Corp,Web Developer,0,0,0.0,0.0,0.0,0.0
1976,Cyber Digital Corp,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1976,Cyber Digital Corp,Data Scientist,0,0,0.0,0.0,0.0,0.0
1976,Cyber Digital Corp,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1976,Cyber Digital Corp,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
1976,Virtual Institute LLC,Web Developer,0,0,0.0,0.0,0.0,0.0
1976,Virtual Institute LLC,Cybersecurity Analyst,0,0,0.0,0.0,0.0,0.0
1976,Virtual Institute LLC,Data Scientist,0,0,0.0,0.0,0.0,0.0
1976,Virtual Institute LLC,Machine Learning Engineer,0,0,0.0,0.0,0.0,0.0
1976,Virtual Institute LLC,DevOps Engineer,0,0,0.0,0.0,0.0,0.0
