song,text,Streams,Artist,Artist Followers,Genre,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
,,"5,344,862",KAROL G,1251372,[],14,32,2020-08-28--2020-09-04,2021-08-12,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17",0,0.715,0.706,-4.423,0.195,0.496,0.106,179.997,189840,0.522,B
,,"5,232,509","Bizarrap, Nathy Peluso",3134041,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",83,11,2021-01-01--2021-01-08,2020-11-27,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11",77,0.65,0.655,-3.71,0.405,0.25,0.0691,94.059,171215,0.735,C#/Db
,,"5,163,323","Maluma, The Weeknd",26784251,"['latin', 'reggaeton', 'reggaeton colombiano']",17,15,2020-11-06--2020-11-13,2020-11-05,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13",77,0.766,0.788,-3.128,0.312,0.105,0.142,179.984,200482,0.609,F#/Gb
,,"5,120,753",Rauw Alejandro,6096559,"['puerto rican pop', 'trap latino']",22,32,2020-08-28--2020-09-04,2020-07-09,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17",78,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680,0.698,A
,,"5,044,252",Tarcísio do Acordeon,1200248,[],151,7,2021-01-01--2021-01-08,2020-12-17,"2021-02-12--2021-02-19
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01",67,0.709,0.816,-4.787,0.0346,0.685,0.146,150.06,237900,0.921,B
,,"5,003,825",XXXTENTACION,29566516,"['emo rap', 'miami hip hop']",143,42,2020-06-26--2020-07-03,2018-03-16,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2020-09-18--2020-09-25
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",83,0.921,0.537,-5.723,0.0804,0.556,0.102,128.009,135090,0.711,A
,,"4,995,623",Ed Sheeran,83337783,"['pop', 'uk pop']",182,6,2020-10-16--2020-10-23,2014-06-21,"2021-02-12--2021-02-19
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09",82,0.781,0.445,-6.061,0.0295,0.474,0.184,78.998,281560,0.591,D
,,"4,966,878",Drake,56327031,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2,46,2020-05-01--2020-05-08,2020-04-03,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",78,0.834,0.454,-9.75,0.201,0.321,0.114,81.618,247059,0.837,C#/Db
,,"4,929,647",The Weeknd,35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']",167,2,2021-02-05--2021-02-12,2015-08-28,"2021-02-12--2021-02-19
2021-02-05--2021-02-12",69,0.659,0.291,-8.275,0.0348,0.405,0.0771,119.829,277680,0.406,D
,,"4,908,929",Surf Mesa,132855,['tropical house'],9,46,2020-06-05--2020-06-12,2019-11-26,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03",81,0.674,0.774,-7.567,0.0892,0.0686,0.393,112.05,176547,0.33,B
Wonderwall,"Today is gonna be the day  
That they're gonna throw it back to you  
By now you should've somehow  
Realized what you gotta do  
I don't believe that anybody  
Feels the way I do, about you now  
  
Back beat, the word was on the street  
That the fire in your heart is out  
I'm sure you've heard it all before  
But you never really had a doubt  
I don't believe that anybody  
Feels the way I do about you now  
  
And all the roads we have to walk are winding  
And all the lights that lead us there are blinding  
There are many things that I  
Would like to say to you but I don't know how  
  
Because maybe, you're gonna be the one that saves me  
And after all, you're my wonderwall  
  
Today was gonna be the day  
But they'll never throw it back to you  
By now you should've somehow  
Realized what you're not to do  
I don't believe that anybody  
Feels the way I do, about you now  
  
And all the roads that lead you there are winding  
And all the lights that light the way are blinding  
There are many things that I  
Would like to say to you but I don't know how  
  
I said maybe, you're gonna be the one that saves me  
And after all, you're my wonderwall  
  
I said maybe, you're gonna be the one that saves me  
And after all, you're my wonderwall  
  
I said maybe, you're gonna be the one that saves me  
You're gonna be the one that saves me  
You're gonna be the one that saves me

","4,902,737",Oasis,6478565,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",193,1,2021-02-12--2021-02-19,1995,2021-02-12--2021-02-19,78,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773,0.434,D
,,"4,847,224",XXXTENTACION,29566516,"['emo rap', 'miami hip hop']",181,7,2021-01-29--2021-02-05,2017-08-25,"2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08",83,0.734,0.57,-7.066,0.133,0.847,0.112,129.953,95467,0.689,G
,,"6,011,642",Juice WRLD,19102888,"['chicago rap', 'melodic rap']",27,4,2021-01-15--2021-01-22,2021-01-15,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22",76,0.697,0.674,-6.326,0.0533,0.00215,0.138,81.535,157355,0.198,C#/Db
,,"5,963,380",Billie Eilish,47061119,"['electropop', 'pop']",19,3,2021-01-22--2021-01-29,2021-01-21,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29",68,0.343,0.243,-14.66,0.0777,0.721,0.0668,135.154,203464,0.032,E
,,"5,579,697","Sia, David Guetta",20528724,"['australian dance', 'australian pop', 'dance pop', 'pop']",152,1,2021-02-05--2021-02-12,2021-02-04,2021-02-05--2021-02-12,78,0.575,0.844,-4.89,0.072,0.00172,0.114,104.914,177801,0.277,F#/Gb
Can't Feel My Face,"[Verse 1]  
And I know she'll be the death of me  
At least we'll both be numb  
And she'll always get the best of me  
The worst is yet to come  
But at least we'll both be beautiful and stay forever young  
This I know, yeah, this I know  
[Pre-Chorus]  
She told me, ""don't worry about it""  
She told me, ""don't worry no more""  
We both know we can't go without it  
She told me you'll never be alone, oh, oh, woo  
  
[Chorus]  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
  
[Verse 2]  
And I know she'll be the death of me  
At least we'll both be numb  
And she'll always get the best of me  
The worst is yet to come  
All the misery was necessary when we're deep in love  
This I know, girl, I know  
  
[Pre-Chorus]  
She told me, ""don't worry about it""  
She told me, ""don't worry no more""  
We both know we can't go without it  
She told me you'll never be alone, oh, oh, woo  
  
[Chorus]  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
  
[Pre-Chorus]  
She told me, ""don't worry about it""  
She told me, ""don't worry no more""  
We both know we can't go without it  
She told me you'll never be alone, oh, oh, woo  
  
[Chorus]  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh

","5,479,407",The Weeknd,35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']",157,1,2021-02-05--2021-02-12,2015-08-28,2021-02-05--2021-02-12,80,0.705,0.769,-5.526,0.0425,0.113,0.105,107.949,213520,0.583,A
Can't Feel My Face,"[Verse 1]  
And I know she'll be the death of me, at least we'll both be numb  
And she'll always get the best of me, the worst is yet to come  
But at least we'll both be beautiful and stay forever young  
This I know, yeah, this I know  
  
[Bridge]  
She told me, ""Don't worry about it""  
She told me, ""Don't worry no more""  
We both know we can't go without it  
She told me you'll never be in love, oh, oh, woo  
  
[Hook]  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
  
[Verse 2]  
And I know she'll be the death of me, at least we'll both be numb  
And she'll always get the best of me, the worst is yet to come  
All the misery was necessary when we're deep in love  
This I know, girl, I know  
  
[Bridge]  
She told me, ""Don't worry about it""  
She told me, ""Don't worry no more""  
We both know we can't go without it  
She told me you'll never be in love, oh, oh, woo  
  
[Hook]  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
  
[Bridge]  
She told me, ""Don't worry about it""  
She told me, ""Don't worry no more""  
We both know we can't go without it  
She told me you'll never be in love, oh, oh, woo  
  
[Hook]  
I can't feel my face when I'm with you  
But I love it, but I love it, oh  
I can't feel my face when I'm with you  
But I love it, but I love it, oh

","5,479,407",The Weeknd,35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']",157,1,2021-02-05--2021-02-12,2015-08-28,2021-02-05--2021-02-12,80,0.705,0.769,-5.526,0.0425,0.113,0.105,107.949,213520,0.583,A
,,"5,342,938",benny blanco,804613,"['electropop', 'pop', 'pop rap']",89,2,2021-01-29--2021-02-05,2021-01-29,"2021-02-05--2021-02-12
2021-01-29--2021-02-05",73,0.668,0.563,-6.433,0.0522,0.0493,0.119,103.116,169632,0.305,B
,,"5,233,359",The Weeknd,35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']",168,3,2020-03-20--2020-03-27,2018-03-30,"2021-02-05--2021-02-12
2020-03-20--2020-03-27
2020-02-21--2020-02-28",80,0.461,0.593,-4.954,0.0356,0.17,0.307,134.17,228373,0.175,C#/Db
,,"5,208,100",Miley Cyrus,15778531,"['dance pop', 'pop', 'post-teen pop']",14,26,2020-08-14--2020-08-21,2020-08-14,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21",76,0.705,0.814,-5.466,0.0346,0.00115,0.203,110.0,223279,0.259,E
,,"5,197,587",Martin Garrix,14921269,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",175,1,2021-02-05--2021-02-12,2021-02-05,2021-02-05--2021-02-12,76,0.859,0.558,-8.991,0.0902,0.659,0.124,114.978,144391,0.357,G
,,"5,092,250",Bring Me The Horizon,3912138,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",140,4,2021-01-22--2021-01-29,2013-04-01,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22",77,0.15,0.859,-2.827,0.0595,0.00201,0.387,170.527,228147,0.354,E
,,"5,072,462",Maluma,26784251,"['latin', 'reggaeton', 'reggaeton colombiano']",167,2,2021-01-29--2021-02-05,2021-01-28,"2021-02-05--2021-02-12
2021-01-29--2021-02-05",75,0.664,0.665,-3.616,0.0879,0.123,0.411,173.961,176970,0.726,A#/Bb
,,"5,046,418","Kawe, Mc Lele JP",444736,"['brazilian hip hop', 'funk ostentacao']",162,3,2021-01-29--2021-02-05,2020-05-19,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29",72,0.885,0.561,-5.331,0.249,0.261,0.121,140.02,125143,0.644,F#/Gb
,,"4,995,578",The Weeknd,35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']",18,23,2020-03-20--2020-03-27,2020-03-20,"2021-02-05--2021-02-12
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77,0.537,0.746,-5.507,0.15,0.0236,0.156,170.062,198267,0.252,A#/Bb
,,"4,906,738",Ariana Grande,67208170,"['dance pop', 'pop', 'post-teen pop']",20,15,2020-11-13--2020-11-20,2020-10-30,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06",79,0.487,0.534,-5.664,0.0555,0.36,0.1,131.798,201882,0.173,C
,,"4,900,492",Dean Lewis,1692635,"['australian pop', 'indie cafe pop', 'pop', 'pop rock', 'post-teen pop']",138,49,2020-10-16--2020-10-23,2018-06-29,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-17--2020-07-24
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",80,0.553,0.586,-6.319,0.0362,0.697,0.0813,126.684,196373,0.443,B
,,"4,884,711",Megan Thee Stallion,4794212,"['houston rap', 'pop', 'pop rap', 'trap queen']",174,3,2021-01-08--2021-01-15,2020-11-20,"2021-02-05--2021-02-12
2021-01-15--2021-01-22
2021-01-08--2021-01-15",76,0.957,0.437,-7.882,0.359,0.00402,0.219,130.058,137984,0.616,B
,,"4,873,380",Jerry Di,149682,"['cubaton', 'dominican pop', 'pop venezolano', 'reggaeton', 'reggaeton flow', 'trap latino']",47,25,2020-09-25--2020-10-02,2020-04-03,"2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28",76,0.854,0.525,-4.426,0.214,0.819,0.146,97.054,197587,0.63,C#/Db
,,"5,487,774","KASIMIR1441, badmómzjay, WILDBWOYS",197320,"['german alternative rap', 'german hip hop', 'german trap', 'tekk']",99,3,2021-01-15--2021-01-22,2021-01-14,"2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22",70,0.807,0.535,-6.519,0.349,0.191,0.125,156.013,125720,0.925,B
,,"5,136,895","Brent Faiyaz, DJ Dahi",1726216,"['dmv rap', 'pop', 'r&b', 'rap']",176,1,2021-01-29--2021-02-05,2021-01-29,2021-01-29--2021-02-05,76,0.539,0.615,-8.746,0.252,0.173,0.144,163.924,214693,0.493,C#/Db
,,"5,071,718",ZAYN,16655692,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",55,4,2021-01-15--2021-01-22,2021-01-08,"2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15",69,0.635,0.659,-7.499,0.116,0.242,0.105,96.855,163127,0.34,G
,,"5,052,801",Olivia Rodrigo,6313514,['pop'],103,12,2021-01-15--2021-01-22,2019-11-27,"2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10",76,0.376,0.43,-6.585,0.0328,0.0902,0.0912,77.599,177323,0.129,C
,,"5,030,670",Ashnikko,1248499,"['electropop', 'escape room', 'pop']",45,20,2020-10-23--2020-10-30,2020-07-09,"2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25",76,0.834,0.663,-6.143,0.133,0.235,0.372,121.876,146523,0.774,G#/Ab
